id,station_name,city,county,state,latitude,longitude,ev_level2_evse_num,ev_dc_fast_num,ev_network
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
1525,LADWP - John Ferraro Building,Los Angeles,,CA,34.059133,-118.248589,338,12,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39916,Mossy Nissan - Oceanside,Oceanside,,CA,33.181953,-117.298334,2,3,Non-Networked
39919,Antelope Valley Nissan,Palmdale,,CA,34.5914,-118.1383,2,2,Non-Networked
39888,Nissan of Elk Grove,Elk Grove,,CA,38.40209,-121.38584,4,2,Non-Networked
